ID,DrillID,Depth,TestsTypeID,Value
8088,6,0.457,3.0,93.41
8089,6,0.472,3.0,94.21
8090,6,0.488,3.0,90.1
8091,6,0.503,3.0,97.05
8092,6,0.518,3.0,99.53
8093,6,0.533,3.0,99.26
8094,6,0.549,3.0,83.13
8095,6,0.564,3.0,75.07
8096,6,0.579,3.0,78.03
8097,6,0.594,3.0,105.02
8098,6,0.61,3.0,112.51
8099,6,0.625,3.0,115.75
8100,6,0.64,3.0,121.88
8101,6,0.655,3.0,124.44
8102,6,0.671,3.0,121.72
8103,6,0.686,3.0,125.86
8104,6,0.701,3.0,118.93
8105,6,0.716,3.0,127.96
8106,6,0.732,3.0,118.98
8107,6,0.747,3.0,112.49
8108,6,0.752333333,2.0,170.6447562
8109,6,0.762,3.0,120.75
8110,6,0.777,3.0,129.37
8111,6,0.792,3.0,101.19
8112,6,0.808,3.0,89.59
8113,6,0.823,3.0,168.8
8114,6,0.838,3.0,182.4
8115,6,0.853,3.0,159.7
8116,6,0.869,3.0,173.35
8117,6,0.884,3.0,159.67
8118,6,0.899,3.0,143.84
8119,6,0.914,3.0,153.42
8120,6,0.93,3.0,142.71
8121,6,0.945,3.0,162.35
8122,6,0.96,3.0,170.68
8123,6,0.975,3.0,175.34
8124,6,0.991,3.0,210.67
8125,6,1.002333333,2.0,191.3848909
8126,6,1.006,3.0,178.33
8127,6,1.021,3.0,157.67
8128,6,1.036,3.0,173.33
8129,6,1.052,3.0,194.17
8130,6,1.067,3.0,211.08
8131,6,1.082,3.0,186.04
8132,6,1.097,3.0,164.52
8133,6,1.113,3.0,143.76
8134,6,1.128,3.0,145.88
8135,6,1.143,3.0,150.44
8136,6,1.158,3.0,142.72
8137,6,1.173,3.0,154.86
8138,6,1.189,3.0,140.43
8139,6,1.204,3.0,121.72
8140,6,1.219,3.0,113.86
8141,6,1.234,3.0,100.93
8142,6,1.25,3.0,94.96
8143,6,1.252333333,2.0,177.0389695
8144,6,1.265,3.0,98.98
8145,6,1.28,3.0,87.49
8146,6,1.295,3.0,77.75
8147,6,1.311,3.0,93.37
8148,6,1.326,3.0,94.19
8149,6,1.341,3.0,85.59
8150,6,1.356,3.0,89.8
8151,6,1.372,3.0,102.4
8152,6,1.387,3.0,104.2
8153,6,1.402,3.0,105.6
8154,6,1.417,3.0,110.3
8155,6,1.433,3.0,109.15
8156,6,1.448,3.0,106.57
8157,6,1.463,3.0,107.29
8158,6,1.478,3.0,108.14
8159,6,1.494,3.0,106.07
8160,6,1.502333333,2.0,172.1514828
8161,6,1.509,3.0,105.04
8162,6,1.524,3.0,106.52
8163,6,1.539,3.0,105.76
8164,6,1.554,3.0,103.88
8165,6,1.57,3.0,107.94
8166,6,1.585,3.0,105.47
8167,6,1.6,3.0,105.73
8168,6,1.615,3.0,104.37
8169,6,1.631,3.0,104.18
8170,6,1.646,3.0,109.09
8171,6,1.661,3.0,111.55
8172,6,1.676,3.0,104.77
8173,6,1.692,3.0,109.39
8174,6,1.707,3.0,113.19
8175,6,1.722,3.0,108.1
8176,6,1.737,3.0,110.55
8177,6,1.752333333,2.0,109.3098049
8178,6,1.753,3.0,106.77
8179,6,1.768,3.0,132.89
8180,6,1.783,3.0,168.94
8181,6,1.798,3.0,151.97
8182,6,1.814,3.0,165.99
8183,6,1.829,3.0,167.99
8184,6,1.844,3.0,159.5
8185,6,1.859,3.0,168.25
8186,6,1.875,3.0,161.62
8187,6,1.89,3.0,159.81
8188,6,1.905,3.0,152.91
8189,6,1.92,3.0,153.95
8190,6,1.935,3.0,154.48
8191,6,1.951,3.0,153.74
8192,6,1.966,3.0,147.87
8193,6,1.981,3.0,136.43
8194,6,1.996,3.0,147.72
8195,6,2.002333333,2.0,109.0979479
8196,6,2.012,3.0,147.86
8197,6,2.027,3.0,141.43
8198,6,2.042,3.0,150.21
8199,6,2.057,3.0,150.61
8200,6,2.073,3.0,158.3
8201,6,2.088,3.0,172.65
8202,6,2.103,3.0,177.83
8203,6,2.118,3.0,181.41
8204,6,2.134,3.0,166.21
8205,6,2.149,3.0,164.6
8206,6,2.164,3.0,154.8
8207,6,2.179,3.0,149.4
8208,6,2.195,3.0,133.2
8209,6,2.21,3.0,115.6
8210,6,2.225,3.0,108.8
8211,6,2.24,3.0,87.4
8212,6,2.252333333,2.0,84.12130538
8213,6,2.256,3.0,93.2
8214,6,2.271,3.0,76.6
8215,6,2.286,3.0,49.3
8216,6,2.301,3.0,112.65
8217,6,2.316,3.0,85.82
8218,6,2.332,3.0,66.41
8219,6,2.347,3.0,58.71
8220,6,2.362,3.0,71.35
8221,6,2.377,3.0,47.18
8222,6,2.393,3.0,33.09
8223,6,2.408,3.0,42.04
8224,6,2.423,3.0,56.02
8225,6,2.438,3.0,72.51
8226,6,2.454,3.0,87.26
8227,6,2.469,3.0,58.13
8228,6,2.484,3.0,62.06
8229,6,2.499,3.0,40.53
8230,6,2.502333333,2.0,84.57345905
8231,6,2.515,3.0,27.77
8232,6,2.53,3.0,57.88
8233,6,2.545,3.0,34.44
8234,6,2.56,3.0,29.22
8235,6,2.576,3.0,26.61
8236,6,2.591,3.0,30.31
8237,6,2.606,3.0,37.15
8238,6,2.621,3.0,98.08
8239,6,2.637,3.0,97.54
8240,6,2.652,3.0,64.77
8241,6,2.667,3.0,47.88
8242,6,2.682,3.0,60.44
8243,6,2.697,3.0,87.22
8244,6,2.713,3.0,92.11
8245,6,2.728,3.0,105.56
8246,6,2.743,3.0,100.78
8247,6,2.752333333,2.0,34.43539052
8248,6,2.758,3.0,86.89
8249,6,2.774,3.0,107.44
8250,6,2.789,3.0,94.72
8251,6,2.804,3.0,135.36
8252,6,2.819,3.0,148.68
8253,6,2.835,3.0,150.84
8254,6,2.85,3.0,142.42
8255,6,2.865,3.0,129.71
8256,6,2.88,3.0,113.86
8257,6,2.896,3.0,115.43
8258,6,2.911,3.0,95.21
8259,6,2.926,3.0,91.11
8260,6,2.941,3.0,101.05
8261,6,2.957,3.0,121.03
8262,6,2.972,3.0,112.51
8263,6,2.987,3.0,91.26
8264,6,3.002,3.0,149.63
8265,6,3.002333333,2.0,111.1274751
8266,6,3.018,3.0,116.81
8267,6,3.033,3.0,146.91
8268,6,3.048,3.0,100.95
8269,6,3.063,3.0,91.98
8270,6,3.078,3.0,77.49
8271,6,3.094,3.0,59.24
8272,6,3.109,3.0,61.12
8273,6,3.124,3.0,160.06
8274,6,3.139,3.0,136.53
8275,6,3.155,3.0,115.27
8276,6,3.17,3.0,100.13
8277,6,3.185,3.0,120.57
8278,6,3.2,3.0,127.28
8279,6,3.216,3.0,138.64
8280,6,3.231,3.0,144.32
8281,6,3.246,3.0,125.16
8282,6,3.252333333,2.0,468.3229087
8283,6,3.261,3.0,144.08
8284,6,3.277,3.0,137.54
8285,6,3.292,3.0,122.77
8286,6,3.307,3.0,104.89
8287,6,3.322,3.0,108.94
8288,6,3.338,3.0,109.47
8289,6,3.353,3.0,109.74
8290,6,3.368,3.0,109.37
8291,6,3.383,3.0,105.18
8292,6,3.399,3.0,87.09
8293,6,3.414,3.0,77.05
8294,6,3.429,3.0,73.02
8295,6,3.444,3.0,114.01
8296,6,3.459,3.0,110.51
8297,6,3.475,3.0,111.25
8298,6,3.49,3.0,144.63
8299,6,3.502333333,2.0,424.0075941
8300,6,3.505,3.0,135.31
8301,6,3.52,3.0,128.16
8302,6,3.536,3.0,143.58
8303,6,3.551,3.0,120.79
8304,6,3.566,3.0,110.89
8305,6,3.581,3.0,109.45
8306,6,3.597,3.0,115.72
8307,6,3.612,3.0,107.86
8308,6,3.627,3.0,111.93
8309,6,3.642,3.0,114.97
8310,6,3.658,3.0,98.98
8311,6,3.673,3.0,91.49
8312,6,3.688,3.0,108.25
8313,6,3.703,3.0,101.62
8314,6,3.719,3.0,103.81
8315,6,3.734,3.0,103.41
8316,6,3.749,3.0,101.7
8317,6,3.752333333,2.0,67.07865968
8318,6,3.764,3.0,89.35
8319,6,3.78,3.0,96.18
8320,6,3.795,3.0,100.59
8321,6,3.81,3.0,70.29
8322,6,3.825,3.0,39.15
8323,6,3.84,3.0,35.07
8324,6,3.856,3.0,73.54
8325,6,3.871,3.0,63.27
8326,6,3.886,3.0,67.63
8327,6,3.901,3.0,59.82
8328,6,3.917,3.0,77.41
8329,6,3.932,3.0,76.2
8330,6,3.947,3.0,74.1
8331,6,3.962,3.0,61.55
8332,6,3.978,3.0,77.28
8333,6,3.993,3.0,41.14
8334,6,4.002333333,2.0,403.1462397
8335,6,4.008,3.0,31.57
8336,6,4.023,3.0,50.28
8337,6,4.039,3.0,62.64
8338,6,4.054,3.0,52.82
8339,6,4.069,3.0,50.91
8340,6,4.084,3.0,60.96
8341,6,4.1,3.0,56.98
8342,6,4.115,3.0,50.99
8343,6,4.13,3.0,58.49
8344,6,4.145,3.0,67.75
8345,6,4.161,3.0,65.37
8346,6,4.176,3.0,83.69
8347,6,4.191,3.0,92.34
8348,6,4.206,3.0,93.67
8349,6,4.221,3.0,119.84
8350,6,4.237,3.0,110.92
8351,6,4.252,3.0,78.46
8352,6,4.252333333,2.0,237.9241565
8353,6,4.267,3.0,114.23
8354,6,4.282,3.0,102.11
8355,6,4.298,3.0,97.56
8356,6,4.313,3.0,143.78
8357,6,4.328,3.0,132.39
8358,6,4.343,3.0,128.69
8359,6,4.359,3.0,162.85
8360,6,4.374,3.0,137.42
8361,6,4.389,3.0,111.71
8362,6,4.404,3.0,90.86
8363,6,4.42,3.0,73.93
8364,6,4.435,3.0,112.46
8365,6,4.45,3.0,103.23
8366,6,4.465,3.0,95.12
8367,6,4.481,3.0,98.06
8368,6,4.496,3.0,103.03
8369,6,4.502333333,2.0,143.8579144
8370,6,4.511,3.0,110.01
8371,6,4.526,3.0,109.51
8372,6,4.542,3.0,125.75
8373,6,4.557,3.0,120.88
8374,6,4.572,3.0,123.44
8375,6,4.587,3.0,129.72
8376,6,4.602,3.0,118.86
8377,6,4.618,3.0,100.93
8378,6,4.633,3.0,94.46
8379,6,4.648,3.0,87.73
8380,6,4.663,3.0,74.87
8381,6,4.679,3.0,74.93
8382,6,4.694,3.0,47.97
8383,6,4.709,3.0,43.98
8384,6,4.724,3.0,35.49
8385,6,4.74,3.0,46.75
8386,6,4.752333333,2.0,431.9587238
8387,6,4.755,3.0,55.37
8388,6,4.77,3.0,58.19
8389,6,4.785,3.0,40.59
8390,6,4.801,3.0,43.8
8391,6,4.816,3.0,42.9
8392,6,4.831,3.0,55.95
8393,6,4.846,3.0,61.97
8394,6,4.862,3.0,65.49
8395,6,4.877,3.0,80.74
8396,6,4.892,3.0,93.37
8397,6,4.907,3.0,89.19
8398,6,4.923,3.0,84.09
8399,6,4.938,3.0,59.05
8400,6,4.953,3.0,54.02
8401,6,4.968,3.0,78.51
8402,6,4.983,3.0,61.76
8403,6,4.999,3.0,67.88
8404,6,5.002333333,2.0,435.2984633
8405,6,5.014,3.0,81.94
8406,6,5.029,3.0,74.47
8407,6,5.044,3.0,63.23
8408,6,5.06,3.0,67.62
8409,6,5.075,3.0,63.81
8410,6,5.09,3.0,60.9
8411,6,5.105,3.0,77.45
8412,6,5.121,3.0,84.73
8413,6,5.136,3.0,94.86
8414,6,5.151,3.0,71.93
8415,6,5.166,3.0,85.97
8416,6,5.182,3.0,113.48
8417,6,5.197,3.0,99.74
8418,6,5.212,3.0,73.87
8419,6,5.227,3.0,67.44
8420,6,5.243,3.0,81.72
8421,6,5.252333333,2.0,587.6875134
8422,6,5.258,3.0,74.36
8423,6,5.273,3.0,67.18
8424,6,5.288,3.0,88.59
8425,6,5.304,3.0,76.29
8426,6,5.319,3.0,109.15
8427,6,5.334,3.0,71.07
8428,6,5.349,3.0,51.54
8429,6,5.364,3.0,54.77
8430,6,5.38,3.0,47.38
8431,6,5.395,3.0,59.69
8432,6,5.41,3.0,55.85
8433,6,5.425,3.0,65.42
8434,6,5.441,3.0,72.71
8435,6,5.456,3.0,92.86
8436,6,5.471,3.0,90.43
8437,6,5.486,3.0,84.21
8438,6,5.502,3.0,67.11
8439,6,5.502333333,2.0,126.4019674
8440,6,5.517,3.0,91.55
8441,6,5.532,3.0,78.78
8442,6,5.547,3.0,77.39
8443,6,5.563,3.0,80.69
8444,6,5.578,3.0,74.85
8445,6,5.593,3.0,81.92
8446,6,5.608,3.0,72.46
8447,6,5.624,3.0,95.23
8448,6,5.639,3.0,116.12
8449,6,5.654,3.0,99.56
8450,6,5.669,3.0,55.78
8451,6,5.685,3.0,62.89
8452,6,5.7,3.0,58.44
8453,6,5.715,3.0,45.72
8454,6,5.73,3.0,44.36
8455,6,5.745,3.0,23.18
8456,6,5.752333333,2.0,7.222117476
8457,6,5.761,3.0,18.59
8458,6,5.776,3.0,32.3
8459,6,5.791,3.0,37.15
8460,6,5.806,3.0,39.07
8461,6,5.822,3.0,26.04
8462,6,5.837,3.0,14.52
8463,6,5.852,3.0,8.26
8464,6,5.867,3.0,5.63
8465,6,5.883,3.0,8.31
8466,6,5.898,3.0,5.66
8467,6,5.913,3.0,13.83
8468,6,5.928,3.0,7.91
8469,6,5.944,3.0,5.46
8470,6,5.959,3.0,4.73
8471,6,5.974,3.0,4.36
8472,6,5.989,3.0,8.18
8473,6,6.002333333,2.0,6.53048733
8474,6,6.005,3.0,7.09
8475,6,6.02,3.0,4.55
8476,6,6.035,3.0,20.27
8477,6,6.05,3.0,24.14
8478,6,6.066,3.0,17.57
8479,6,6.081,3.0,10.28
8480,6,6.096,3.0,16.64
8481,6,6.111,3.0,9.82
8482,6,6.126,3.0,5.91
8483,6,6.142,3.0,6.96
8484,6,6.157,3.0,4.98
8485,6,6.172,3.0,15.49
8486,6,6.187,3.0,9.24
8487,6,6.203,3.0,6.62
8488,6,6.218,3.0,4.31
8489,6,6.233,3.0,3.16
8490,6,6.248,3.0,5.58
8491,6,6.252333333,2.0,3.954605103
8492,6,6.264,3.0,3.29
8493,6,6.279,3.0,3.64
8494,6,6.294,3.0,2.82
8495,6,6.309,3.0,1.91
8496,6,6.325,3.0,1.46
8497,6,6.34,3.0,1.73
8498,6,6.355,3.0,2.36
8499,6,6.37,3.0,11.68
8500,6,6.386,3.0,8.34
8501,6,6.401,3.0,15.17
8502,6,6.416,3.0,11.59
8503,6,6.431,3.0,23.29
8504,6,6.447,3.0,46.65
8505,6,6.462,3.0,44.32
8506,6,6.477,3.0,45.16
8507,6,6.492,3.0,79.58
8508,6,6.502333333,2.0,8.190148279
8509,6,6.507,3.0,66.29
8510,6,6.523,3.0,34.15
8511,6,6.538,3.0,62.07
8512,6,6.553,3.0,41.54
8513,6,6.568,3.0,22.77
8514,6,6.584,3.0,16.38
8515,6,6.599,3.0,9.69
8516,6,6.614,3.0,5.85
8517,6,6.629,3.0,4.92
8518,6,6.645,3.0,3.96
8519,6,6.66,3.0,12.98
8520,6,6.675,3.0,19.49
8521,6,6.69,3.0,23.25
8522,6,6.706,3.0,25.62
8523,6,6.721,3.0,35.31
8524,6,6.736,3.0,20.66
8525,6,6.751,3.0,33.33
8526,6,6.752333333,2.0,27.55956222
8527,6,6.767,3.0,30.16
8528,6,6.782,3.0,32.08
8529,6,6.797,3.0,42.54
8530,6,6.812,3.0,51.77
8531,6,6.828,3.0,51.89
8532,6,6.843,3.0,54.44
8533,6,6.858,3.0,52.72
8534,6,6.873,3.0,59.36
8535,6,6.888,3.0,61.68
8536,6,6.904,3.0,48.34
8537,6,6.919,3.0,38.67
8538,6,6.934,3.0,54.34
8539,6,6.949,3.0,45.67
8540,6,6.965,3.0,51.83
8541,6,6.98,3.0,45.92
8542,6,6.995,3.0,34.96
8543,6,7.002333333,2.0,38.05318445
8544,6,7.01,3.0,32.98
8545,6,7.026,3.0,39.49
8546,6,7.041,3.0,28.24
8547,6,7.056,3.0,19.62
8548,6,7.071,3.0,10.81
8549,6,7.087,3.0,6.41
8550,6,7.102,3.0,4.2
8551,6,7.117,3.0,3.1
8552,6,7.132,3.0,2.55
8553,6,7.148,3.0,2.78
8554,6,7.163,3.0,2.39
8555,6,7.178,3.0,3.19
8556,6,7.193,3.0,3.1
8557,6,7.208,3.0,2.55
8558,6,7.224,3.0,2.77
8559,6,7.239,3.0,2.89
8560,6,7.252333333,2.0,20.02210662
8561,6,7.254,3.0,7.44
8562,6,7.269,3.0,29.72
8563,6,7.285,3.0,18.86
8564,6,7.3,3.0,10.93
8565,6,7.315,3.0,8.97
8566,6,7.33,3.0,15.48
8567,6,7.346,3.0,30.24
8568,6,7.361,3.0,29.62
8569,6,7.376,3.0,22.81
8570,6,7.391,3.0,18.91
8571,6,7.407,3.0,27.45
8572,6,7.422,3.0,29.23
8573,6,7.437,3.0,35.11
8574,6,7.452,3.0,33.06
8575,6,7.468,3.0,39.03
8576,6,7.483,3.0,31.51
8577,6,7.498,3.0,28.26
8578,6,7.502333333,2.0,23.51434788
8579,6,7.513,3.0,16.13
8580,6,7.529,3.0,11.56
8581,6,7.544,3.0,13.78
8582,6,7.559,3.0,18.89
8583,6,7.574,3.0,21.45
8584,6,7.589,3.0,24.22
8585,6,7.605,3.0,23.11
8586,6,7.62,3.0,14.06
8587,6,7.635,3.0,10.53
8588,6,7.65,3.0,34.26
8589,6,7.666,3.0,19.63
8590,6,7.681,3.0,29.32
8591,6,7.696,3.0,26.16
8592,6,7.711,3.0,21.58
8593,6,7.727,3.0,27.29
8594,6,7.742,3.0,15.64
8595,6,7.752333333,2.0,8.9731116
8596,6,7.757,3.0,8.82
8597,6,7.772,3.0,7.41
8598,6,7.788,3.0,9.71
8599,6,7.803,3.0,18.35
8600,6,7.818,3.0,19.18
8601,6,7.833,3.0,12.59
8602,6,7.849,3.0,9.79
8603,6,7.864,3.0,6.4
8604,6,7.879,3.0,4.7
8605,6,7.894,3.0,16.35
8606,6,7.91,3.0,39.67
8607,6,7.925,3.0,34.84
8608,6,7.94,3.0,36.92
8609,6,7.955,3.0,39.46
8610,6,7.97,3.0,36.73
8611,6,7.986,3.0,48.36
8612,6,8.001,3.0,44.68
8613,6,8.002333333,2.0,1.971125065
8614,6,8.016,3.0,42.84
8615,6,8.031,3.0,49.92
8616,6,8.047,3.0,26.46
8617,6,8.062,3.0,29.23
8618,6,8.077,3.0,36.62
8619,6,8.092,3.0,19.31
8620,6,8.108,3.0,40.15
8621,6,8.123,3.0,22.08
8622,6,8.138,3.0,16.04
8623,6,8.153,3.0,21.52
8624,6,8.169,3.0,16.26
8625,6,8.184,3.0,35.13
8626,6,8.199,3.0,26.56
8627,6,8.214,3.0,39.78
8628,6,8.23,3.0,55.39
8629,6,8.245,3.0,34.7
8630,6,8.252333333,2.0,462.3243834
8631,6,8.26,3.0,18.85
8632,6,8.275,3.0,10.92
8633,6,8.291,3.0,6.96
8634,6,8.306,3.0,4.48
8635,6,8.321,3.0,3.24
8636,6,8.336,3.0,3.12
8637,6,8.351,3.0,3.06
8638,6,8.367,3.0,2.53
8639,6,8.382,3.0,2.27
8640,6,8.397,3.0,2.13
8641,6,8.412,3.0,2.57
8642,6,8.428,3.0,3.28
8643,6,8.443,3.0,3.14
8644,6,8.458,3.0,3.07
8645,6,8.473,3.0,2.54
8646,6,8.489,3.0,2.77
8647,6,8.502333333,2.0,676.8664071
8648,6,8.504,3.0,2.88
8649,6,8.519,3.0,2.94
8650,6,8.534,3.0,3.47
8651,6,8.55,3.0,3.24
8652,6,8.565,3.0,3.12
8653,6,8.58,3.0,3.06
8654,6,8.595,3.0,3.03
8655,6,8.611,3.0,3.01
8656,6,8.626,3.0,2.51
8657,6,8.641,3.0,2.25
8658,6,8.656,3.0,2.63
8659,6,8.672,3.0,2.81
8660,6,8.687,3.0,2.91
8661,6,8.702,3.0,2.95
8662,6,8.717,3.0,2.48
8663,6,8.732,3.0,2.74
8664,6,8.748,3.0,2.87
8665,6,8.752333333,2.0,802.6523901
8666,6,8.763,3.0,2.43
8667,6,8.778,3.0,2.22
8668,6,8.793,3.0,3.61
8669,6,8.809,3.0,5.3
8670,6,8.824,3.0,3.65
8671,6,8.839,3.0,3.33
8672,6,8.854,3.0,4.16
8673,6,8.87,3.0,3.58
8674,6,8.885,3.0,21.79
8675,6,8.9,3.0,28.4
8676,6,8.915,3.0,16.2
8677,6,8.931,3.0,9.1
8678,6,8.946,3.0,14.55
8679,6,8.961,3.0,14.77
8680,6,8.976,3.0,9.39
8681,6,8.992,3.0,6.19
8682,6,9.002333333,2.0,20.08884337
8683,6,9.007,3.0,9.6
8684,6,9.022,3.0,11.8
8685,6,9.037,3.0,7.4
8686,6,9.053,3.0,6.7
8687,6,9.068,3.0,16.35
8688,6,9.083,3.0,18.17
8689,6,9.098,3.0,11.09
8690,6,9.113,3.0,7.04
8691,6,9.129,3.0,5.02
8692,6,9.144,3.0,3.51
8693,6,9.159,3.0,3.76
8694,6,9.174,3.0,17.38
8695,6,9.19,3.0,10.19
8696,6,9.205,3.0,6.59
8697,6,9.22,3.0,4.8
8698,6,9.235,3.0,3.9
8699,6,9.251,3.0,13.95
8700,6,9.252333333,2.0,16.04912129
8701,6,9.266,3.0,7.97
8702,6,9.281,3.0,4.99
8703,6,9.296,3.0,10.49
8704,6,9.312,3.0,25.75
8705,6,9.327,3.0,23.37
8706,6,9.342,3.0,29.69
8707,6,9.357,3.0,54.34
8708,6,9.373,3.0,48.17
8709,6,9.388,3.0,44.59
8710,6,9.403,3.0,46.79
8711,6,9.418,3.0,42.4
8712,6,9.434,3.0,22.2
8713,6,9.449,3.0,12.1
8714,6,9.464,3.0,7.05
8715,6,9.479,3.0,4.02
8716,6,9.494,3.0,5.01
8717,6,9.502333333,2.0,37.92561302
8718,6,9.51,3.0,4.01
8719,6,9.525,3.0,19.5
8720,6,9.54,3.0,18.25
8721,6,9.555,3.0,10.63
8722,6,9.571,3.0,7.81
8723,6,9.586,3.0,8.41
8724,6,9.601,3.0,26.2
8725,6,9.616,3.0,14.6
8726,6,9.632,3.0,8.8
8727,6,9.647,3.0,6.4
8728,6,9.662,3.0,7.2
8729,6,9.677,3.0,12.6
8730,6,9.693,3.0,6.8
8731,6,9.708,3.0,5.4
8732,6,9.723,3.0,5.2
8733,6,9.738,3.0,3.6
8734,6,9.752333333,2.0,460.0766649
8735,6,9.754,3.0,2.8
8736,6,9.769,3.0,2.4
8737,6,9.784,3.0,2.2
8738,6,9.799,3.0,3.6
8739,6,9.814,3.0,4.3
8740,6,9.83,3.0,5.65
8741,6,9.845,3.0,6.32
8742,6,9.86,3.0,6.66
8743,6,9.875,3.0,7.83
8744,6,9.891,3.0,8.42
8745,6,9.906,3.0,9.21
8746,6,9.921,3.0,9.1
8747,6,9.936,3.0,9.05
8748,6,9.952,3.0,9.53
8749,6,9.967,3.0,8.76
8750,6,9.982,3.0,8.38
8751,6,9.997,3.0,7.69
8752,6,10.00233333,2.0,33.52547498
8753,6,10.013,3.0,7.85
8754,6,10.028,3.0,8.92
8755,6,10.043,3.0,8.46
8756,6,10.058,3.0,8.73
8757,6,10.074,3.0,10.87
8758,6,10.089,3.0,10.43
8759,6,10.104,3.0,8.72
8760,6,10.119,3.0,9.36
8761,6,10.135,3.0,8.18
8762,6,10.15,3.0,7.09
8763,6,10.165,3.0,7.54
8764,6,10.18,3.0,7.27
8765,6,10.195,3.0,7.64
8766,6,10.211,3.0,6.82
8767,6,10.226,3.0,6.91
8768,6,10.241,3.0,7.95
8769,6,10.25233333,2.0,6.797674269
8770,6,10.256,3.0,7.48
8771,6,10.272,3.0,15.24
8772,6,10.287,3.0,12.12
8773,6,10.302,3.0,10.56
8774,6,10.317,3.0,9.78
8775,6,10.333,3.0,8.89
8776,6,10.348,3.0,8.44
8777,6,10.363,3.0,18.72
8778,6,10.378,3.0,19.36
8779,6,10.394,3.0,31.18
8780,6,10.409,3.0,36.09
8781,6,10.424,3.0,37.05
8782,6,10.439,3.0,21.52
8783,6,10.455,3.0,13.26
8784,6,10.47,3.0,15.63
8785,6,10.485,3.0,11.32
8786,6,10.5,3.0,8.16
8787,6,10.50233333,2.0,59.80047756
8788,6,10.516,3.0,7.58
8789,6,10.531,3.0,7.29
8790,6,10.546,3.0,6.64
8791,6,10.561,3.0,6.82
8792,6,10.576,3.0,6.41
8793,6,10.592,3.0,6.71
8794,6,10.607,3.0,6.85
8795,6,10.622,3.0,6.43
8796,6,10.637,3.0,6.71
8797,6,10.653,3.0,9.36
8798,6,10.668,3.0,14.18
8799,6,10.683,3.0,28.59
8800,6,10.698,3.0,39.29
8801,6,10.714,3.0,33.65
8802,6,10.729,3.0,20.32
8803,6,10.744,3.0,13.16
8804,6,10.75233333,2.0,10.14198783
8805,6,10.759,3.0,9.58
8806,6,10.775,3.0,8.29
8807,6,10.79,3.0,8.15
8808,6,10.805,3.0,7.57
8809,6,10.82,3.0,6.79
8810,6,10.836,3.0,7.39
8811,6,10.851,3.0,7.7
8812,6,10.866,3.0,7.35
8813,6,10.881,3.0,7.17
8814,6,10.897,3.0,7.09
8815,6,10.912,3.0,12.54
8816,6,10.927,3.0,9.77
8817,6,10.942,3.0,7.89
8818,6,10.957,3.0,6.94
8819,6,10.973,3.0,5.97
8820,6,10.988,3.0,5.99
8821,6,11.00233333,2.0,5.401973877
8822,6,11.003,3.0,5.99
8823,6,11.018,3.0,6.0
8824,6,11.034,3.0,6.5
8825,6,11.049,3.0,6.25
8826,6,11.064,3.0,7.12
8827,6,11.079,3.0,7.06
8828,6,11.095,3.0,7.53
8829,6,11.11,3.0,6.77
8830,6,11.125,3.0,5.88
8831,6,11.14,3.0,6.44
8832,6,11.156,3.0,6.72
8833,6,11.171,3.0,6.36
8834,6,11.186,3.0,6.18
8835,6,11.201,3.0,6.59
8836,6,11.217,3.0,7.3
8837,6,11.232,3.0,6.65
8838,6,11.247,3.0,6.82
8839,6,11.262,3.0,8.41
8840,6,11.278,3.0,8.71
8841,6,11.293,3.0,8.35
8842,6,11.308,3.0,9.68
8843,6,11.323,3.0,8.84
8844,6,11.338,3.0,7.92
8845,6,11.354,3.0,7.46
8846,6,11.369,3.0,7.23
8847,6,11.384,3.0,6.61
8848,6,11.399,3.0,6.31
8849,6,11.415,3.0,6.15
8850,6,11.43,3.0,5.58
8851,6,11.445,3.0,5.29
8852,6,11.46,3.0,5.14
8853,6,11.476,3.0,5.57
8854,6,11.491,3.0,5.29
8855,6,11.506,3.0,5.14
8856,6,11.521,3.0,5.57
8857,6,11.537,3.0,5.29
8858,6,11.552,3.0,5.14
8859,6,11.567,3.0,5.07
8860,6,11.582,3.0,5.54
8861,6,11.598,3.0,5.77
8862,6,11.613,3.0,5.38
8863,6,11.628,3.0,5.69
8864,6,11.643,3.0,5.35
8865,6,11.659,3.0,5.67
8866,6,11.674,3.0,4.84
8867,6,11.689,3.0,4.92
8868,6,11.704,3.0,4.96
8869,6,11.719,3.0,4.98
8870,6,11.735,3.0,4.99
8871,6,11.75,3.0,5.99
8872,6,11.75233333,2.0,119.3695255
8873,6,11.765,3.0,6.5
8874,6,11.78,3.0,6.25
8875,6,11.796,3.0,6.12
8876,6,11.811,3.0,6.06
8877,6,11.826,3.0,6.53
8878,6,11.841,3.0,7.27
8879,6,11.857,3.0,8.63
8880,6,11.872,3.0,9.32
8881,6,11.887,3.0,10.16
8882,6,11.902,3.0,10.08
8883,6,11.918,3.0,22.04
8884,6,11.933,3.0,16.02
8885,6,11.948,3.0,13.01
8886,6,11.963,3.0,11.5
8887,6,11.979,3.0,10.75
8888,6,11.994,3.0,9.88
8889,6,12.009,3.0,9.94
8890,6,12.024,3.0,8.97
8891,6,12.04,3.0,8.98
8892,6,12.055,3.0,8.99
8893,6,12.07,3.0,11.0
8894,6,12.085,3.0,10.0
8895,6,12.1,3.0,8.5
8896,6,12.116,3.0,8.25
8897,6,12.131,3.0,8.12
8898,6,12.146,3.0,21.06
8899,6,12.161,3.0,14.03
